gene	accession	ref_hits	ref_agree	ref_disagree	ref_unnamed	disagreeing_refs	eggnog_status	eggnog_name	flag
flik	GCF_003063245.1	1	1	0	0				
flik	GCF_003063295.1	1	1	0	0				
flik	GCF_003245365.1	0	0	0	0				
flik	GCF_003316695.1	1	1	0	0				
flik	GCF_003346815.1	0	0	0	0				
flik	GCF_003355515.1	1	1	0	0				
flik	GCF_003364195.1	0	0	0	0				
flik	GCF_003364205.1	0	0	0	0				
flik	GCF_003364215.1	0	0	0	0				
flik	GCF_003364255.1	0	0	0	0				
flik	GCF_003364335.1	0	0	0	0				
flik	GCF_003544835.1	0	0	0	0				
flik	GCF_003660105.1	1	1	0	0				
flik	GCF_003660265.1	0	0	0	0				
flik	GCF_003660285.1	0	0	0	0				
flik	GCF_003660395.1	0	0	0	0				
flik	GCF_003667345.1	1	1	0	0				
flik	GCF_003670275.1	0	0	0	0				
flik	GCF_003752135.1	1	1	0	0				
flik	GCF_004214795.1	0	0	0	0				
flik	GCF_004214815.1	0	0	0	0				
flik	GCF_004299785.2	0	0	0	0				
flik	GCF_004323845.1	1	1	0	0				
flik	GCF_004803795.1	1	1	0	0				
flik	GCF_004803815.1	1	1	0	0				
flik	GCF_005217605.1	1	1	0	0				
flik	GCF_005406215.1	1	1	0	0				
flik	GCF_005406225.1	1	1	0	0				
flik	GCF_005843985.1	1	1	0	0				
flik	GCF_006864425.1	1	1	0	0				
flik	GCF_008245005.1	1	1	0	0				
flik	GCF_008693005.1	0	0	0	0				
flik	GCF_009068765.1	1	1	0	0				
flik	GCF_009192995.1	1	1	0	0				
flik	GCF_009258225.1	1	1	0	0				
flik	GCF_013177635.1	1	1	0	0				
flik	GCF_013177655.1	0	0	0	0				
flik	GCF_013201625.1	1	1	0	0				
flik	GCF_013201705.1	1	1	0	0				
flik	GCF_013201725.1	0	0	0	0				
flik	GCF_013201935.1	1	1	0	0				
flik	GCF_013283835.1	0	0	0	0				
flik	GCF_013372125.1	0	0	0	0				
flik	GCF_013372145.1	1	1	0	0				
flik	GCF_013372205.1	0	0	0	0				
flik	GCF_013372265.1	1	1	0	0				
flik	GCF_014253065.1	1	1	0	0				
flik	GCF_014905095.1	1	1	0	0				
flik	GCF_014905115.1	1	1	0	0				
flik	GCF_014905135.1	1	1	0	0				
flik	GCF_015265455.1	1	1	0	0				
flik	GCF_015265475.1	1	1	0	0				
flik	GCF_016106035.1	1	1	0	0				
flik	GCF_016593255.1	0	0	0	0				
flik	GCF_016806695.1	1	1	0	0				
flik	GCF_016937535.1	0	0	0	0				
flik	GCF_017357825.1	1	1	0	0				
flik	GCF_017979425.1	0	0	0	0				
flik	GCF_017979475.1	0	0	0	0				
flik	GCF_018145655.1	0	0	0	0				
flik	GCF_019711685.1	0	0	0	0				
flik	GCF_021300615.1	2	2	0	0				
flik	GCF_021300655.1	0	0	0	0				
flik	GCF_023646285.1	0	0	0	0				
flik	GCF_024267655.1	0	0	0	0				
flik	GCF_025770725.1	0	0	0	0				
flik	GCF_027859255.1	0	0	0	0				
flik	GCF_028649595.1	0	0	0	0				
flik	GCF_028751035.1	0	0	0	0				
flik	GCF_030249845.1	0	0	0	0				
flik	GCF_030296055.1	0	0	0	0				
flik	GCF_900115615.1	0	0	0	0				
flik	GCF_900187115.1	0	0	0	0				
flik	GCF_900461455.1	1	1	0	0				
flik	GCF_900475935.1	1	1	0	0				
flik	GCF_900476215.1	3	3	0	0				
flik	GCF_900478295.1	0	0	0	0				
flik	GCF_900637395.1	1	1	0	0				
flik	GCF_905120465.1	0	0	0	0				
flik	GCF_905120475.1	0	0	0	0				
flil	GCF_000012965.1	3	3	0	0				
flil	GCF_000021725.1	3	3	0	0				
flil	GCF_000024885.1	4	4	0	0				
flil	GCF_000147355.1	4	4	0	0				
flil	GCF_000155475.1	3	3	0	0				
flil	GCF_000162575.1	4	4	0	0				
flil	GCF_000183725.1	4	4	0	0				
flil	GCF_000196135.1	4	4	0	0				
flil	GCF_000200595.1	4	4	0	0				
flil	GCF_000242915.1	4	4	0	0				
flil	GCF_000254135.1	4	4	0	0				
flil	GCF_000259275.1	4	4	0	0				
flil	GCF_000265295.1	4	4	0	0				
flil	GCF_000445475.1	4	4	0	0				
flil	GCF_000507845.1	4	4	0	0				
flil	GCF_000518225.1	4	4	0	0				
flil	GCF_000568815.1	4	4	0	0				
flil	GCF_000597725.1	4	4	0	0				
flil	GCF_000687535.1	4	4	0	0				
flil	GCF_000736415.1	4	4	0	0				
flil	GCF_000762845.2	4	4	0	0				
flil	GCF_000763135.2	4	4	0	0				
flil	GCF_000813325.1	4	4	0	0				
flil	GCF_000816185.1	4	4	0	0				
flil	GCF_000816305.1	4	4	0	0				
flil	GCF_000816785.1	4	4	0	0				
flil	GCF_001282945.1	4	4	0	0				
flil	GCF_001283065.1	4	4	0	0				
flil	GCF_001298465.1	4	4	0	0				
flil	GCF_001457695.1	3	3	0	0				
flil	GCF_001602095.1	4	4	0	0				
flil	GCF_001687475.2	4	4	0	0				
flil	GCF_001693335.1	4	4	0	0				
flil	GCF_001723605.1	4	4	0	0				
flil	GCF_002021925.1	4	4	0	0				
flil	GCF_002080395.1	4	4	0	0				
flil	GCF_002104335.1	4	4	0	0				
flil	GCF_002139855.1	4	4	0	0				
flil	GCF_002139875.1	4	4	0	0				
flil	GCF_002139915.1	4	4	0	0				
flil	GCF_002139935.1	4	4	0	0				
flil	GCF_002238335.1	4	4	0	0				
flil	GCF_002335445.1	4	4	0	0				
flil	GCF_003245365.1	4	4	0	0				
flil	GCF_003364205.1	4	4	0	0				
flil	GCF_003364215.1	4	4	0	0				
flil	GCF_003364255.1	4	4	0	0				
flil	GCF_003660265.1	4	4	0	0				
flil	GCF_003660285.1	4	4	0	0				
flil	GCF_003660395.1	4	4	0	0				
flil	GCF_003670275.1	4	4	0	0				
flil	GCF_003752135.1	4	4	0	0				
flil	GCF_004323845.1	4	4	0	0				
flil	GCF_004803795.1	4	4	0	0				
flil	GCF_004803815.1	4	4	0	0				
flil	GCF_005217605.1	4	4	0	0				
flil	GCF_005406215.1	4	4	0	0				
flil	GCF_005406225.1	4	4	0	0				
flil	GCF_005843985.1	4	4	0	0				
flil	GCF_008245005.1	4	4	0	0				
flil	GCF_008245045.1	4	4	0	0				
flil	GCF_008693005.1	4	4	0	0				
flil	GCF_009068765.1	4	4	0	0				
flil	GCF_009192995.1	4	4	0	0				
flil	GCF_009258225.1	4	4	0	0				
flil	GCF_011769985.2	4	4	0	0				
flil	GCF_013177655.1	4	4	0	0				
flil	GCF_013201605.1	4	4	0	0				
flil	GCF_013372105.1	4	4	0	0				
flil	GCF_013372125.1	4	4	0	0				
flil	GCF_013372145.1	4	4	0	0				
flil	GCF_013372185.1	4	4	0	0				
flil	GCF_013372205.1	4	4	0	0				
flil	GCF_014253065.1	4	4	0	0				
flil	GCF_014905095.1	4	4	0	0				
flil	GCF_014905115.1	4	4	0	0				
flil	GCF_014905135.1	4	4	0	0				
flil	GCF_015265455.1	4	4	0	0				
flil	GCF_015265475.1	4	4	0	0				
flil	GCF_016593255.1	4	4	0	0				
flil	GCF_016806695.1	4	4	0	0				
flil	GCF_016937535.1	4	4	0	0				
flil	GCF_017357825.1	4	4	0	0				
flil	GCF_017979425.1	4	4	0	0				
flil	GCF_017979475.1	4	4	0	0				
flil	GCF_018145655.1	4	4	0	0				
flil	GCF_019711685.1	4	4	0	0				
flil	GCF_021300615.1	4	4	0	0				
flil	GCF_021300655.1	4	4	0	0				
flil	GCF_023646285.1	4	4	0	0				
flil	GCF_025770725.1	4	4	0	0				
flil	GCF_026000295.1	4	4	0	0				
flil	GCF_027859255.1	4	4	0	0				
flil	GCF_028649595.1	4	4	0	0				
flil	GCF_028751035.1	4	4	0	0				
flil	GCF_030249845.1	4	4	0	0				
flil	GCF_030296055.1	4	4	0	0				
flil	GCF_900115615.1	4	4	0	0				
flil	GCF_900461455.1	4	4	0	0				
flil	GCF_900475935.1	4	4	0	0				
flil	GCF_900476215.1	4	4	0	0				
flil	GCF_900478295.1	3	3	0	0				
flil	GCF_900637395.1	4	4	0	0				
flil	GCF_905120465.1	4	4	0	0				
flil	GCF_905120475.1	4	4	0	0				
flim	GCF_000012965.1	4	4	0	0				
flim	GCF_000021725.1	4	4	0	0				
flim	GCF_000024885.1	5	5	0	0				
flim	GCF_000092245.1	5	5	0	0				
flim	GCF_000147355.1	5	5	0	0				
flim	GCF_000155475.1	5	5	0	0				
flim	GCF_000162575.1	5	5	0	0				
flim	GCF_000183725.1	5	5	0	0				
flim	GCF_000194135.1	5	5	0	0				
flim	GCF_000196135.1	5	5	0	0				
flim	GCF_000200595.1	5	5	0	0				
flim	GCF_000242915.1	5	5	0	0				
flim	GCF_000254135.1	5	5	0	0				
flim	GCF_000259275.1	5	5	0	0				
flim	GCF_000265295.1	5	5	0	0				
flim	GCF_000420385.1	5	5	0	0				
flim	GCF_000445475.1	5	5	0	0				
flim	GCF_000507845.1	5	5	0	0				
flim	GCF_000518225.1	5	5	0	0				
flim	GCF_000568815.1	5	5	0	0				
flim	GCF_000597725.1	5	5	0	0				
flim	GCF_000686565.1	5	5	0	0				
flim	GCF_000687535.1	5	5	0	0				
flim	GCF_000736415.1	5	5	0	0				
flim	GCF_000744435.1	5	5	0	0				
flim	GCF_000762845.2	5	5	0	0				
flim	GCF_000762875.2	5	5	0	0				
flim	GCF_000763135.2	5	5	0	0				
flim	GCF_000765805.2	5	5	0	0				
flim	GCF_000765905.2	5	5	0	0				
flim	GCF_000813325.1	5	5	0	0				
flim	GCF_000816185.1	5	5	0	0				
flim	GCF_000816305.1	5	5	0	0				
flim	GCF_000816785.1	5	5	0	0				
flim	GCF_001282945.1	5	5	0	0				
flim	GCF_001283065.1	5	5	0	0				
flim	GCF_001298465.1	5	5	0	0				
flim	GCF_001457695.1	4	4	0	0				
flim	GCF_001602095.1	5	5	0	0				
flim	GCF_001687475.2	5	5	0	0				
flim	GCF_001693335.1	5	5	0	0				
flim	GCF_001723605.1	5	5	0	0				
flim	GCF_001956695.1	5	5	0	0				
flim	GCF_002021925.1	5	5	0	0				
flim	GCF_002080395.1	5	5	0	0				
flim	GCF_002104335.1	5	5	0	0				
flim	GCF_002119425.1	5	5	0	0				
flim	GCF_002139855.1	5	5	0	0				
flim	GCF_002139875.1	5	5	0	0				
flim	GCF_002139915.1	5	5	0	0				
flim	GCF_002139935.1	5	5	0	0				
flim	GCF_002238335.1	5	5	0	0				
flim	GCF_002335445.1	5	5	0	0				
flim	GCF_002837275.1	5	5	0	0				
flim	GCF_003063245.1	5	5	0	0				
flim	GCF_003063295.1	5	5	0	0				
flim	GCF_003245365.1	5	5	0	0				
flim	GCF_003316695.1	5	5	0	0				
flim	GCF_003346775.1	5	5	0	0				
flim	GCF_003346815.1	5	5	0	0				
flim	GCF_003355515.1	5	5	0	0				
flim	GCF_003364195.1	5	5	0	0				
flim	GCF_003364205.1	5	5	0	0				
flim	GCF_003364215.1	5	5	0	0				
flim	GCF_003364255.1	5	5	0	0				
flim	GCF_003364335.1	5	5	0	0				
flim	GCF_003544835.1	5	5	0	0				
flim	GCF_003544855.1	5	5	0	0				
flim	GCF_003544935.1	5	5	0	0				
flim	GCF_003660105.1	5	5	0	0				
flim	GCF_003660265.1	5	5	0	0				
flim	GCF_003660285.1	5	5	0	0				
flim	GCF_003660395.1	5	5	0	0				
flim	GCF_003667345.1	5	5	0	0				
flim	GCF_003670275.1	5	5	0	0				
flim	GCF_003752135.1	5	5	0	0				
flim	GCF_004214795.1	5	5	0	0				
flim	GCF_004214815.1	5	5	0	0				
flim	GCF_004299785.2	5	5	0	0				
flim	GCF_004323845.1	5	5	0	0				
flim	GCF_004803795.1	5	5	0	0				
flim	GCF_004803815.1	5	5	0	0				
flim	GCF_005217605.1	5	5	0	0				
flim	GCF_005406215.1	5	5	0	0				
flim	GCF_005406225.1	5	5	0	0				
flim	GCF_005843985.1	5	5	0	0				
flim	GCF_006459125.1	5	5	0	0				
flim	GCF_006864425.1	5	5	0	0				
flim	GCF_008245005.1	5	5	0	0				
flim	GCF_008245045.1	5	5	0	0				
flim	GCF_008693005.1	5	5	0	0				
flim	GCF_009068765.1	5	5	0	0				
flim	GCF_009192995.1	5	5	0	0				
flim	GCF_009258225.1	5	5	0	0				
flim	GCF_011769985.2	5	5	0	0				
flim	GCF_013177635.1	5	5	0	0				
flim	GCF_013177655.1	5	5	0	0				
flim	GCF_013201605.1	5	5	0	0				
flim	GCF_013201625.1	5	5	0	0				
flim	GCF_013201705.1	5	5	0	0				
flim	GCF_013201725.1	5	5	0	0				
flim	GCF_013201825.1	5	5	0	0				
flim	GCF_013201935.1	5	5	0	0				
flim	GCF_013283835.1	5	5	0	0				
flim	GCF_013372105.1	5	5	0	0				
flim	GCF_013372125.1	5	5	0	0				
flim	GCF_013372145.1	5	5	0	0				
flim	GCF_013372185.1	5	5	0	0				
flim	GCF_013372205.1	5	5	0	0				
flim	GCF_013372265.1	5	5	0	0				
flim	GCF_014253065.1	5	5	0	0				
flim	GCF_014466985.1	5	5	0	0				
flim	GCF_014905095.1	5	5	0	0				
flim	GCF_014905115.1	5	5	0	0				
flim	GCF_014905135.1	5	5	0	0				
flim	GCF_015100395.1	5	5	0	0				
flim	GCF_015265455.1	5	5	0	0				
flim	GCF_015265475.1	5	5	0	0				
flim	GCF_016106035.1	5	5	0	0				
flim	GCF_016593255.1	5	5	0	0				
flim	GCF_016806695.1	5	5	0	0				
flim	GCF_016937535.1	5	5	0	0				
flim	GCF_017357825.1	5	5	0	0				
flim	GCF_017979425.1	5	5	0	0				
flim	GCF_017979475.1	5	5	0	0				
flim	GCF_018145655.1	5	5	0	0				
flim	GCF_019711685.1	5	5	0	0				
flim	GCF_021300615.1	5	5	0	0				
flim	GCF_021300655.1	5	5	0	0				
flim	GCF_023646285.1	5	5	0	0				
flim	GCF_024267655.1	5	5	0	0				
flim	GCF_025770725.1	5	5	0	0				
flim	GCF_026000295.1	5	5	0	0				
flim	GCF_027859255.1	5	5	0	0				
flim	GCF_027943725.1	5	5	0	0				
flim	GCF_027946175.1	5	5	0	0				
flim	GCF_028649595.1	5	5	0	0				
flim	GCF_028751035.1	5	5	0	0				
flim	GCF_030249845.1	5	5	0	0				
flim	GCF_030296055.1	5	5	0	0				
flim	GCF_900115615.1	5	5	0	0				
flim	GCF_900187115.1	4	4	0	0				
flim	GCF_900475935.1	5	5	0	0				
flim	GCF_900476215.1	5	5	0	0				
flim	GCF_900478295.1	4	4	0	0				
flim	GCF_900637395.1	5	5	0	0				
flim	GCF_905120465.1	5	5	0	0				
flim	GCF_905120475.1	5	5	0	0				
flin	GCF_000012965.1	4	4	0	0				
flin	GCF_000021725.1	4	4	0	0				
flin	GCF_000024885.1	5	5	0	0				
flin	GCF_000092245.1	5	5	0	0				
flin	GCF_000147355.1	5	5	0	0				
flin	GCF_000155475.1	5	5	0	0				
flin	GCF_000162575.1	5	5	0	0				
flin	GCF_000183725.1	5	5	0	0				
flin	GCF_000194135.1	5	4	1	0	N.profundicola:fliy			
flin	GCF_000196135.1	5	5	0	0				
flin	GCF_000200595.1	5	5	0	0				
flin	GCF_000242915.1	5	5	0	0				
flin	GCF_000254135.1	5	5	0	0				
flin	GCF_000259275.1	5	5	0	0				
flin	GCF_000265295.1	5	5	0	0				
flin	GCF_000420385.1	5	1	4	0	C.jejuni:fliy; H.pylori:fliy; S.denitrificans:fliy; N.profundicola:fliy			FLAG
flin	GCF_000445475.1	5	5	0	0				
flin	GCF_000507845.1	5	5	0	0				
flin	GCF_000518225.1	5	5	0	0				
flin	GCF_000568815.1	5	5	0	0				
flin	GCF_000597725.1	5	5	0	0				
flin	GCF_000686565.1	5	5	0	0				
flin	GCF_000687535.1	5	5	0	0				
flin	GCF_000736415.1	5	5	0	0				
flin	GCF_000744435.1	5	3	2	0	H.pylori:fliy; N.profundicola:fliy			
flin	GCF_000762845.2	5	5	0	0				
flin	GCF_000762875.2	5	5	0	0				
flin	GCF_000763135.2	5	5	0	0				
flin	GCF_000765805.2	5	5	0	0				
flin	GCF_000765905.2	5	5	0	0				
flin	GCF_000813325.1	5	5	0	0				
flin	GCF_000816185.1	5	5	0	0				
flin	GCF_000816305.1	5	5	0	0				
flin	GCF_000816785.1	5	5	0	0				
flin	GCF_001282945.1	5	5	0	0				
flin	GCF_001283065.1	5	5	0	0				
flin	GCF_001298465.1	5	5	0	0				
flin	GCF_001457695.1	4	4	0	0				
flin	GCF_001602095.1	5	5	0	0				
flin	GCF_001687475.2	5	5	0	0				
flin	GCF_001693335.1	5	5	0	0				
flin	GCF_001723605.1	5	5	0	0				
flin	GCF_001956695.1	5	5	0	0				
flin	GCF_002021925.1	5	5	0	0				
flin	GCF_002080395.1	5	5	0	0				
flin	GCF_002104335.1	5	5	0	0				
flin	GCF_002119425.1	5	4	1	0	S.denitrificans:fliy			
flin	GCF_002139855.1	5	5	0	0				
flin	GCF_002139875.1	5	5	0	0				
flin	GCF_002139915.1	5	5	0	0				
flin	GCF_002139935.1	5	5	0	0				
flin	GCF_002238335.1	5	5	0	0				
flin	GCF_002335445.1	5	5	0	0				
flin	GCF_002837275.1	5	5	0	0				
flin	GCF_003063245.1	5	5	0	0				
flin	GCF_003063295.1	5	5	0	0				
flin	GCF_003245365.1	5	5	0	0				
flin	GCF_003316695.1	5	5	0	0				
flin	GCF_003346775.1	5	5	0	0				
flin	GCF_003346815.1	5	5	0	0				
flin	GCF_003355515.1	5	5	0	0				
flin	GCF_003364195.1	5	5	0	0				
flin	GCF_003364205.1	5	5	0	0				
flin	GCF_003364215.1	5	5	0	0				
flin	GCF_003364255.1	5	5	0	0				
flin	GCF_003364335.1	5	5	0	0				
flin	GCF_003544835.1	5	5	0	0				
flin	GCF_003544855.1	5	5	0	0				
flin	GCF_003544935.1	4	4	0	0				
flin	GCF_003660105.1	5	5	0	0				
flin	GCF_003660265.1	5	5	0	0				
flin	GCF_003660285.1	5	5	0	0				
flin	GCF_003660395.1	5	5	0	0				
flin	GCF_003667345.1	5	5	0	0				
flin	GCF_003670275.1	5	5	0	0				
flin	GCF_003752135.1	5	5	0	0				
flin	GCF_004214795.1	5	5	0	0				
flin	GCF_004214815.1	5	5	0	0				
flin	GCF_004299785.2	5	5	0	0				
flin	GCF_004323845.1	5	5	0	0				
flin	GCF_004803795.1	5	5	0	0				
flin	GCF_004803815.1	5	5	0	0				
flin	GCF_005217605.1	5	5	0	0				
flin	GCF_005406215.1	5	5	0	0				
flin	GCF_005406225.1	5	5	0	0				
flin	GCF_005843985.1	5	5	0	0				
flin	GCF_006459125.1	5	5	0	0				
flin	GCF_006864425.1	5	5	0	0				
flin	GCF_008245005.1	5	5	0	0				
flin	GCF_008245045.1	5	5	0	0				
flin	GCF_008693005.1	5	5	0	0				
flin	GCF_009068765.1	5	5	0	0				
flin	GCF_009192995.1	5	5	0	0				
flin	GCF_009258225.1	5	5	0	0				
flin	GCF_011769985.2	5	5	0	0				
flin	GCF_013177635.1	5	5	0	0				
flin	GCF_013177655.1	5	5	0	0				
flin	GCF_013201605.1	5	5	0	0				
flin	GCF_013201625.1	5	5	0	0				
flin	GCF_013201705.1	5	5	0	0				
flin	GCF_013201725.1	5	5	0	0				
flin	GCF_013201825.1	5	5	0	0				
flin	GCF_013201935.1	5	5	0	0				
flin	GCF_013283835.1	5	5	0	0				
flin	GCF_013372105.1	5	5	0	0				
flin	GCF_013372125.1	5	5	0	0				
flin	GCF_013372145.1	5	5	0	0				
flin	GCF_013372185.1	5	5	0	0				
flin	GCF_013372205.1	5	5	0	0				
flin	GCF_013372265.1	5	5	0	0				
flin	GCF_014253065.1	5	5	0	0				
flin	GCF_014466985.1	5	1	4	0	C.jejuni:fliy; H.pylori:fliy; S.denitrificans:fliy; N.profundicola:fliy			FLAG
flin	GCF_014905095.1	5	5	0	0				
flin	GCF_014905115.1	5	5	0	0				
flin	GCF_014905135.1	5	5	0	0				
flin	GCF_015100395.1	5	2	3	0	C.jejuni:fliy; H.pylori:fliy; S.denitrificans:fliy			FLAG
flin	GCF_015265455.1	5	5	0	0				
flin	GCF_015265475.1	5	5	0	0				
flin	GCF_016106035.1	5	5	0	0				
flin	GCF_016593255.1	5	5	0	0				
flin	GCF_016806695.1	5	5	0	0				
flin	GCF_016937535.1	5	5	0	0				
flin	GCF_017357825.1	5	5	0	0				
flin	GCF_017979425.1	5	5	0	0				
flin	GCF_017979475.1	5	5	0	0				
flin	GCF_018145655.1	5	5	0	0				
flin	GCF_019711685.1	5	5	0	0				
flin	GCF_021300615.1	5	5	0	0				
flin	GCF_021300655.1	5	5	0	0				
flin	GCF_023646285.1	5	5	0	0				
flin	GCF_024267655.1	4	4	0	0				
flin	GCF_025770725.1	5	5	0	0				
flin	GCF_026000295.1	5	5	0	0				
flin	GCF_027859255.1	5	5	0	0				
flin	GCF_027943725.1	5	1	4	0	C.jejuni:fliy; H.pylori:fliy; S.denitrificans:fliy; N.profundicola:fliy			FLAG
flin	GCF_027946175.1	5	1	4	0	C.jejuni:fliy; H.pylori:fliy; S.denitrificans:fliy; N.profundicola:fliy			FLAG
flin	GCF_028649595.1	5	5	0	0				
flin	GCF_028751035.1	5	5	0	0				
flin	GCF_030249845.1	5	5	0	0				
flin	GCF_030296055.1	5	5	0	0				
flin	GCF_900115615.1	5	5	0	0				
flin	GCF_900187115.1	4	4	0	0				
flin	GCF_900461455.1	5	5	0	0				
flin	GCF_900475935.1	5	5	0	0				
flin	GCF_900476215.1	5	5	0	0				
flin	GCF_900478295.1	4	4	0	0				
flin	GCF_900637395.1	5	5	0	0				
flin	GCF_905120465.1	5	5	0	0				
flin	GCF_905120475.1	5	5	0	0				
flip	GCF_000012965.1	4	4	0	0				
flip	GCF_000021725.1	4	4	0	0				
flip	GCF_000024885.1	5	5	0	0				
flip	GCF_000092245.1	5	5	0	0				
flip	GCF_000147355.1	5	5	0	0				
flip	GCF_000155475.1	5	5	0	0				
flip	GCF_000162575.1	5	5	0	0				
flip	GCF_000183725.1	5	5	0	0				
flip	GCF_000194135.1	5	5	0	0				
flip	GCF_000196135.1	5	5	0	0				
flip	GCF_000200595.1	5	5	0	0				
flip	GCF_000242915.1	5	5	0	0				
flip	GCF_000254135.1	5	5	0	0				
flip	GCF_000259275.1	5	5	0	0				
flip	GCF_000265295.1	5	5	0	0				
flip	GCF_000420385.1	5	5	0	0				
flip	GCF_000445475.1	5	5	0	0				
flip	GCF_000507845.1	5	5	0	0				
flip	GCF_000518225.1	5	5	0	0				
flip	GCF_000568815.1	5	5	0	0				
flip	GCF_000597725.1	5	5	0	0				
flip	GCF_000686565.1	5	5	0	0				
flip	GCF_000687535.1	5	5	0	0				
flip	GCF_000736415.1	5	5	0	0				
flip	GCF_000744435.1	5	5	0	0				
flip	GCF_000762845.2	5	5	0	0				
flip	GCF_000762875.2	5	5	0	0				
flip	GCF_000763135.2	5	5	0	0				
flip	GCF_000765805.2	5	5	0	0				
flip	GCF_000765905.2	5	5	0	0				
flip	GCF_000813325.1	5	5	0	0				
flip	GCF_000816185.1	5	5	0	0				
flip	GCF_000816305.1	5	5	0	0				
flip	GCF_000816785.1	5	5	0	0				
flip	GCF_001282945.1	5	5	0	0				
flip	GCF_001283065.1	5	5	0	0				
flip	GCF_001298465.1	5	5	0	0				
flip	GCF_001457695.1	4	4	0	0				
flip	GCF_001602095.1	5	5	0	0				
flip	GCF_001687475.2	5	5	0	0				
flip	GCF_001693335.1	5	5	0	0				
flip	GCF_001723605.1	5	5	0	0				
flip	GCF_001956695.1	5	5	0	0				
flip	GCF_002021925.1	5	5	0	0				
flip	GCF_002080395.1	5	5	0	0				
flip	GCF_002104335.1	5	5	0	0				
flip	GCF_002119425.1	5	5	0	0				
flip	GCF_002139855.1	5	5	0	0				
flip	GCF_002139875.1	5	5	0	0				
flip	GCF_002139915.1	5	5	0	0				
flip	GCF_002139935.1	5	5	0	0				
flip	GCF_002238335.1	5	5	0	0				
flip	GCF_002335445.1	5	5	0	0				
flip	GCF_002837275.1	5	5	0	0				
flip	GCF_003063245.1	5	5	0	0				
flip	GCF_003063295.1	5	5	0	0				
flip	GCF_003245365.1	5	5	0	0				
flip	GCF_003316695.1	5	5	0	0				
flip	GCF_003346775.1	5	5	0	0				
flip	GCF_003346815.1	5	5	0	0				
flip	GCF_003355515.1	5	5	0	0				
flip	GCF_003364195.1	5	5	0	0				
flip	GCF_003364205.1	5	5	0	0				
flip	GCF_003364215.1	5	5	0	0				
flip	GCF_003364255.1	5	5	0	0				
flip	GCF_003364335.1	5	5	0	0				
flip	GCF_003544835.1	5	5	0	0				
flip	GCF_003544855.1	5	5	0	0				
flip	GCF_003544935.1	5	5	0	0				
flip	GCF_003660105.1	5	5	0	0				
flip	GCF_003660265.1	5	5	0	0				
flip	GCF_003660285.1	5	5	0	0				
flip	GCF_003667345.1	5	5	0	0				
flip	GCF_003670275.1	5	5	0	0				
flip	GCF_003752135.1	5	5	0	0				
flip	GCF_004214795.1	5	5	0	0				
flip	GCF_004214815.1	5	5	0	0				
flip	GCF_004299785.2	5	5	0	0				
flip	GCF_004323845.1	5	5	0	0				
flip	GCF_004803795.1	5	5	0	0				
flip	GCF_004803815.1	5	5	0	0				
flip	GCF_005217605.1	5	5	0	0				
flip	GCF_005406215.1	5	5	0	0				
flip	GCF_005406225.1	5	5	0	0				
flip	GCF_005843985.1	5	5	0	0				
flip	GCF_006459125.1	5	5	0	0				
flip	GCF_006864425.1	5	5	0	0				
flip	GCF_008245005.1	5	5	0	0				
flip	GCF_008245045.1	5	5	0	0				
flip	GCF_008693005.1	5	5	0	0				
flip	GCF_009068765.1	5	5	0	0				
flip	GCF_009192995.1	5	5	0	0				
flip	GCF_009258225.1	5	5	0	0				
flip	GCF_011769985.2	5	5	0	0				
flip	GCF_013177635.1	5	5	0	0				
flip	GCF_013177655.1	5	5	0	0				
flip	GCF_013201605.1	5	5	0	0				
flip	GCF_013201625.1	5	5	0	0				
flip	GCF_013201705.1	5	5	0	0				
flip	GCF_013201725.1	5	5	0	0				
flip	GCF_013201825.1	5	5	0	0				
flip	GCF_013201935.1	5	5	0	0				
flip	GCF_013283835.1	5	5	0	0				
flip	GCF_013372105.1	5	5	0	0				
flip	GCF_013372125.1	5	5	0	0				
flip	GCF_013372145.1	5	5	0	0				
flip	GCF_013372185.1	5	5	0	0				
flip	GCF_013372205.1	5	5	0	0				
flip	GCF_013372265.1	5	5	0	0				
flip	GCF_014253065.1	5	5	0	0				
flip	GCF_014466985.1	5	5	0	0				
flip	GCF_014905095.1	5	5	0	0				
flip	GCF_014905115.1	5	5	0	0				
flip	GCF_014905135.1	5	5	0	0				
flip	GCF_015100395.1	5	5	0	0				
flip	GCF_015265455.1	5	5	0	0				
flip	GCF_015265475.1	5	5	0	0				
flip	GCF_016106035.1	5	5	0	0				
flip	GCF_016593255.1	5	5	0	0				
flip	GCF_016806695.1	5	5	0	0				
flip	GCF_016937535.1	5	5	0	0				
flip	GCF_017357825.1	5	5	0	0				
flip	GCF_017979475.1	5	5	0	0				
flip	GCF_018145655.1	5	5	0	0				
flip	GCF_019711685.1	5	5	0	0				
flip	GCF_021300615.1	5	5	0	0				
flip	GCF_021300655.1	5	5	0	0				
flip	GCF_023646285.1	5	5	0	0				
flip	GCF_024267655.1	5	5	0	0				
flip	GCF_025770725.1	5	5	0	0				
flip	GCF_026000295.1	5	5	0	0				
flip	GCF_027859255.1	5	5	0	0				
flip	GCF_027943725.1	5	5	0	0				
flip	GCF_027946175.1	5	5	0	0				
flip	GCF_028649595.1	5	5	0	0				
flip	GCF_028751035.1	5	5	0	0				
flip	GCF_030249845.1	5	5	0	0				
flip	GCF_030296055.1	5	5	0	0				
flip	GCF_900115615.1	5	5	0	0				
